Date,Open,High,Low,Close,Volume,Adj Close
2013-05-15,8.80,8.80,8.65,8.65,103800,8.52
2013-05-14,8.71,8.80,8.71,8.80,4100,8.66
2013-05-13,8.65,8.99,8.65,8.99,7000,8.85
2013-05-10,8.60,8.65,8.60,8.65,16900,8.52
2013-05-09,8.40,8.55,8.40,8.55,17800,8.42
2013-05-08,8.35,8.36,8.35,8.35,64300,8.22
2013-05-07,8.35,8.35,8.35,8.35,51400,8.22
2013-05-06,8.40,8.40,8.35,8.35,4900,8.22
2013-05-03,8.47,8.48,8.40,8.40,19800,8.27
2013-05-02,8.50,8.50,8.46,8.46,11100,8.33
2013-05-01,8.48,8.50,8.47,8.47,6400,8.34
2013-04-30,8.40,8.40,8.40,8.40,2100,8.27
2013-04-29,8.42,8.42,8.40,8.40,6600,8.27
2013-04-26,8.43,8.43,8.42,8.42,5000,8.29
2013-04-25,8.40,8.40,8.40,8.40,000,8.27
2013-04-24,8.43,8.50,8.40,8.40,1200,8.27
2013-04-23,8.50,8.50,8.50,8.50,100,8.37
2013-04-22,8.50,8.50,8.50,8.50,800,8.37
2013-04-19,8.69,8.69,8.38,8.50,200,8.37
2013-04-18,8.50,8.69,8.50,8.69,7600,8.55
2013-04-17,8.50,8.50,8.50,8.50,000,8.37
2013-04-16,8.53,8.53,8.50,8.50,4200,8.37
2013-04-15,8.50,8.50,8.50,8.50,2500,8.37
2013-04-12,8.29,8.50,8.29,8.50,5500,8.37
2013-04-11,8.20,8.29,8.20,8.20,1000,8.07
2013-04-10,8.20,8.29,8.20,8.29,2700,8.16
2013-04-09,8.20,8.20,8.15,8.15,3100,8.02
2013-04-08,8.25,8.25,8.25,8.25,100,8.12
2013-04-05,8.20,8.20,8.20,8.20,6900,8.07
2013-04-04,8.20,8.20,8.00,8.00,1100,7.88
2013-04-03,8.15,8.15,8.15,8.15,25000,8.02
2013-04-02,8.15,8.15,8.15,8.15,000,8.02
2013-04-01,8.15,8.15,8.15,8.15,000,8.02
2013-03-29,8.15,8.15,8.15,8.15,000,8.02
2013-03-28,7.94,8.20,7.94,8.15,6500,8.02
2013-03-27,8.10,8.10,8.01,8.01,900,7.89
2013-03-26,8.15,8.15,8.05,8.10,15200,7.97
2013-03-25,8.20,8.20,8.20,8.20,5000,8.07
2013-03-22,8.25,8.25,8.20,8.20,5200,8.07
2013-03-21,8.12,8.25,8.12,8.25,1700,8.12
2013-03-20,8.25,8.25,8.10,8.25,56000,8.12
2013-03-19,8.10,8.25,8.10,8.25,1200,8.12
2013-03-18,8.23,8.30,8.05,8.25,16200,8.12
2013-03-15,8.30,8.30,8.05,8.05,800,7.92
2013-03-14,8.30,8.30,8.30,8.30,900,8.17
2013-03-13,8.30,8.30,8.20,8.20,5800,8.07
2013-03-12,8.25,8.34,8.25,8.30,45500,8.17
2013-03-11,8.43,8.43,8.43,8.43,000,8.30
2013-03-08,8.48,8.50,8.40,8.43,17000,8.30
2013-03-07,8.50,8.60,8.40,8.45,836300,8.32
2013-03-06,8.27,8.45,8.27,8.45,14700,8.20
2013-03-05,8.25,8.27,8.24,8.27,4100,8.03
2013-03-04,8.05,8.20,8.05,8.20,3500,7.96
2013-03-01,7.90,8.01,7.90,8.00,7900,7.76
2013-02-28,7.69,7.85,7.69,7.85,9600,7.62
2013-02-27,7.96,7.96,7.80,7.80,10800,7.57
2013-02-26,7.90,8.05,7.90,7.95,2800,7.71
2013-02-25,8.02,8.03,7.90,7.90,11400,7.67
2013-02-22,8.25,8.40,8.01,8.03,11100,7.79
2013-02-21,8.95,8.95,8.25,8.25,22400,8.01
2013-02-20,9.14,9.14,9.00,9.05,7100,8.78
2013-02-19,8.90,8.90,8.90,8.90,2500,8.64
2013-02-18,9.00,9.00,8.99,8.99,8100,8.72
2013-02-15,9.15,9.15,9.02,9.02,2800,8.75
2013-02-14,9.25,9.26,9.20,9.20,2600,8.93
2013-02-13,9.30,9.30,9.30,9.30,1900,9.03
2013-02-12,9.30,9.30,9.30,9.30,000,9.03
2013-02-11,9.30,9.30,9.20,9.30,1300,9.03
