Date,Open,High,Low,Close,Volume,Adj Close
2013-01-23,0.61,0.61,0.58,0.60,31200,0.59
2013-01-22,0.60,0.61,0.58,0.60,218500,0.59
2013-01-21,0.61,0.61,0.60,0.61,109400,0.60
2013-01-18,0.61,0.61,0.60,0.61,187700,0.60
2013-01-17,0.60,0.61,0.60,0.61,448900,0.60
2013-01-16,0.59,0.60,0.58,0.60,408200,0.59
2013-01-15,0.60,0.60,0.59,0.59,58700,0.58
2013-01-14,0.62,0.62,0.59,0.60,173800,0.59
2013-01-11,0.60,0.62,0.58,0.61,762200,0.60
2013-01-10,0.57,0.60,0.57,0.59,270500,0.58
2013-01-09,0.56,0.57,0.56,0.57,253700,0.56
2013-01-08,0.56,0.57,0.56,0.56,675400,0.56
2013-01-07,0.58,0.58,0.57,0.57,303800,0.56
2013-01-04,0.59,0.59,0.58,0.58,67400,0.57
2013-01-03,0.60,0.60,0.59,0.59,168500,0.58
2013-01-02,0.60,0.60,0.59,0.59,64200,0.58
2013-01-01,0.58,0.58,0.58,0.58,000,0.58
2012-12-31,0.60,0.60,0.58,0.58,46400,0.58
2012-12-28,0.61,0.61,0.60,0.60,51700,0.59
2012-12-27,0.61,0.61,0.60,0.60,133900,0.59
2012-12-26,0.61,0.61,0.61,0.61,000,0.60
2012-12-25,0.61,0.61,0.61,0.61,000,0.60
2012-12-24,0.60,0.61,0.59,0.61,64800,0.60
2012-12-21,0.61,0.61,0.60,0.61,155700,0.60
2012-12-20,0.60,0.60,0.59,0.59,68000,0.58
2012-12-19,0.61,0.61,0.60,0.60,426200,0.59
2012-12-18,0.61,0.62,0.60,0.60,193300,0.59
2012-12-17,0.61,0.61,0.60,0.61,453400,0.60
2012-12-14,0.61,0.61,0.61,0.61,379900,0.60
2012-12-13,0.60,0.63,0.56,0.61,1742400,0.60
2012-12-12,0.57,0.59,0.56,0.59,504800,0.58
2012-12-11,0.57,0.58,0.57,0.58,210700,0.57
2012-12-10,0.58,0.58,0.55,0.55,444300,0.54
2012-12-07,0.57,0.58,0.57,0.57,909200,0.57
2012-12-06,0.57,0.58,0.57,0.57,129200,0.57
2012-12-05,0.56,0.57,0.56,0.57,122600,0.57
2012-12-04,0.56,0.57,0.56,0.57,127800,0.56
2012-12-03,0.55,0.56,0.55,0.56,26000,0.56
2012-11-30,0.56,0.56,0.55,0.55,186600,0.54
2012-11-29,0.57,0.58,0.56,0.58,150400,0.58
2012-11-28,0.57,0.57,0.56,0.57,31800,0.56
2012-11-27,0.56,0.57,0.56,0.57,352000,0.56
2012-11-26,0.58,0.58,0.57,0.58,174200,0.57
2012-11-23,0.57,0.58,0.57,0.58,646700,0.58
2012-11-22,0.56,0.57,0.56,0.57,499300,0.57
2012-11-21,0.57,0.58,0.56,0.58,438000,0.57
2012-11-20,0.58,0.58,0.57,0.58,245200,0.57
2012-11-19,0.58,0.58,0.56,0.58,3014500,0.58
2012-11-16,0.57,0.59,0.57,0.59,180000,0.58
2012-11-15,0.57,0.57,0.56,0.57,125900,0.56
2012-11-14,0.57,0.57,0.56,0.57,195600,0.56
2012-11-13,0.55,0.57,0.55,0.57,88800,0.56
2012-11-12,0.55,0.56,0.55,0.55,126600,0.54
2012-11-09,0.56,0.57,0.55,0.55,351400,0.54
2012-11-08,0.56,0.56,0.54,0.55,272500,0.54
2012-11-07,0.54,0.56,0.54,0.56,1152400,0.55
2012-11-06,0.55,0.56,0.55,0.55,1227600,0.54
2012-11-05,0.55,0.55,0.53,0.55,72000,0.54
2012-11-02,0.54,0.55,0.54,0.55,333800,0.54
2012-11-01,0.54,0.55,0.54,0.55,339300,0.54
2012-10-31,0.53,0.53,0.53,0.53,124500,0.52
2012-10-30,0.52,0.53,0.52,0.53,87000,0.52
2012-10-29,0.54,0.54,0.53,0.53,209000,0.52
2012-10-26,0.53,0.54,0.53,0.53,106400,0.52
2012-10-25,0.54,0.54,0.54,0.54,18000,0.53
2012-10-24,0.52,0.54,0.52,0.53,85200,0.52
2012-10-23,0.53,0.53,0.51,0.52,349100,0.51
2012-10-22,0.54,0.55,0.53,0.53,198100,0.52
2012-10-19,0.55,0.56,0.54,0.55,260500,0.54
2012-10-18,0.55,0.55,0.54,0.54,121200,0.53
2012-10-17,0.57,0.57,0.54,0.55,421800,0.54
2012-10-16,0.55,0.57,0.55,0.56,137400,0.55
2012-10-15,0.55,0.55,0.54,0.55,160400,0.54
2012-10-12,0.55,0.56,0.55,0.55,200200,0.54
2012-10-11,0.56,0.56,0.56,0.56,30000,0.55
2012-10-10,0.55,0.56,0.52,0.56,59800,0.55
2012-10-09,0.55,0.56,0.55,0.56,12200,0.55
2012-10-08,0.54,0.55,0.52,0.55,498400,0.54
2012-10-05,0.57,0.57,0.49,0.54,5373600,0.53
2012-10-04,0.58,0.58,0.57,0.57,262200,0.56
2012-10-03,0.57,0.60,0.56,0.58,468100,0.58
2012-10-02,0.55,0.59,0.55,0.57,1161800,0.56
2012-10-01,0.54,0.55,0.54,0.55,376500,0.54
2012-09-28,0.53,0.54,0.51,0.54,909300,0.53
2012-09-27,0.50,0.53,0.50,0.53,317300,0.52
2012-09-26,0.49,0.50,0.49,0.50,448600,0.49
2012-09-25,0.49,0.50,0.49,0.50,268700,0.49
2012-09-24,0.49,0.50,0.49,0.49,419600,0.48
2012-09-21,0.47,0.49,0.47,0.48,338700,0.47
2012-09-20,0.47,0.47,0.47,0.47,797800,0.46
2012-09-19,0.46,0.47,0.46,0.47,28500,0.46
2012-09-18,0.45,0.47,0.45,0.47,51700,0.46
2012-09-17,0.47,0.47,0.45,0.45,58100,0.44
2012-09-14,0.47,0.47,0.45,0.46,215500,0.45
2012-09-13,0.45,0.45,0.45,0.45,306300,0.44
2012-09-12,0.46,0.46,0.46,0.46,97400,0.45
2012-09-11,0.46,0.46,0.46,0.46,53500,0.45
2012-09-10,0.47,0.47,0.47,0.47,35200,0.46
2012-09-07,0.47,0.47,0.47,0.47,229800,0.47
2012-09-06,0.47,0.47,0.47,0.47,157900,0.46
2012-09-05,0.47,0.47,0.47,0.47,1167900,0.46
2012-09-04,0.47,0.48,0.47,0.47,424400,0.47
2012-09-03,0.44,0.48,0.44,0.48,1002300,0.47
2012-08-31,0.43,0.44,0.43,0.44,313400,0.43
2012-08-30,0.45,0.45,0.43,0.43,73600,0.42
2012-08-29,0.44,0.46,0.44,0.45,460900,0.44
2012-08-28,0.44,0.44,0.43,0.44,192000,0.43
2012-08-27,0.44,0.44,0.42,0.44,457300,0.44
2012-08-24,0.43,0.44,0.43,0.44,377800,0.42
2012-08-23,0.43,0.44,0.43,0.44,294200,0.43
2012-08-22,0.45,0.45,0.43,0.44,330100,0.42
2012-08-21,0.44,0.45,0.44,0.45,375200,0.44
2012-08-20,0.44,0.44,0.44,0.44,211700,0.42
2012-08-17,0.42,0.44,0.42,0.44,34900,0.42
2012-08-16,0.43,0.44,0.43,0.44,107500,0.42
2012-08-15,0.44,0.44,0.43,0.44,213400,0.42
2012-08-14,0.44,0.45,0.43,0.44,557400,0.43
2012-08-13,0.44,0.44,0.44,0.44,378900,0.43
2012-08-10,0.42,0.44,0.41,0.44,785300,0.42
2012-08-09,0.39,0.41,0.39,0.41,519900,0.40
2012-08-08,0.38,0.40,0.38,0.40,257400,0.39
2012-08-07,0.38,0.38,0.38,0.38,50000,0.37
2012-08-06,0.38,0.38,0.38,0.38,108200,0.37
2012-08-03,0.38,0.38,0.37,0.38,188500,0.37
2012-08-02,0.38,0.38,0.38,0.38,000,0.37
2012-08-01,0.38,0.38,0.38,0.38,000,0.37
2012-07-31,0.38,0.38,0.38,0.38,60000,0.37
2012-07-30,0.38,0.38,0.38,0.38,79400,0.37
2012-07-27,0.38,0.39,0.38,0.38,160300,0.37
2012-07-26,0.38,0.38,0.38,0.38,536700,0.37
2012-07-25,0.38,0.38,0.38,0.38,1187200,0.37
2012-07-24,0.38,0.38,0.38,0.38,000,0.37
2012-07-23,0.38,0.38,0.38,0.38,205000,0.37
2012-07-20,0.39,0.39,0.39,0.39,90000,0.38
2012-07-19,0.38,0.38,0.38,0.38,68900,0.37
2012-07-18,0.38,0.38,0.38,0.38,17200,0.37
2012-07-17,0.38,0.39,0.38,0.38,191200,0.37
2012-07-16,0.37,0.38,0.37,0.37,152000,0.36
2012-07-13,0.37,0.37,0.37,0.37,49900,0.36
2012-07-12,0.38,0.38,0.37,0.38,38800,0.36
2012-07-11,0.38,0.38,0.37,0.38,326500,0.36
2012-07-10,0.38,0.38,0.38,0.38,17000,0.37
2012-07-09,0.38,0.38,0.38,0.38,3000,0.37
2012-07-06,0.38,0.39,0.38,0.39,969000,0.38
2012-07-05,0.40,0.40,0.38,0.38,58100,0.37
2012-07-04,0.39,0.40,0.39,0.40,425800,0.38
2012-07-03,0.40,0.40,0.39,0.39,112200,0.38
2012-07-02,0.38,0.40,0.38,0.40,650200,0.39
2012-06-29,0.38,0.38,0.37,0.38,331700,0.36
2012-06-28,0.37,0.37,0.37,0.37,200000,0.36
2012-06-27,0.36,0.36,0.35,0.36,261000,0.35
2012-06-26,0.37,0.37,0.37,0.37,153500,0.35
2012-06-25,0.37,0.37,0.37,0.37,37800,0.35
2012-06-22,0.37,0.37,0.37,0.37,246300,0.35
2012-06-21,0.36,0.36,0.36,0.36,000,0.35
2012-06-20,0.36,0.36,0.36,0.36,000,0.35
2012-06-19,0.36,0.36,0.36,0.36,160000,0.35
2012-06-18,0.37,0.37,0.36,0.36,170500,0.35
2012-06-15,0.36,0.37,0.36,0.37,257800,0.35
2012-06-14,0.37,0.37,0.36,0.37,206400,0.36
2012-06-13,0.37,0.38,0.36,0.37,116500,0.36
2012-06-12,0.38,0.38,0.37,0.37,102600,0.36
2012-06-11,0.37,0.37,0.37,0.37,000,0.36
2012-06-08,0.37,0.37,0.37,0.37,51300,0.36
2012-06-07,0.36,0.37,0.36,0.37,63500,0.36
2012-06-06,0.35,0.36,0.35,0.35,11000,0.34
2012-06-05,0.35,0.35,0.35,0.35,68000,0.34
2012-06-04,0.37,0.37,0.36,0.37,304000,0.35
2012-06-01,0.38,0.38,0.38,0.38,12000,0.37
2012-05-31,0.37,0.38,0.37,0.38,128300,0.37
2012-05-30,0.39,0.39,0.38,0.38,23500,0.37
2012-05-29,0.40,0.40,0.40,0.40,1300,0.38
2012-05-28,0.38,0.40,0.38,0.40,128000,0.38
2012-05-25,0.37,0.38,0.37,0.38,142500,0.36
2012-05-24,0.38,0.38,0.37,0.37,95800,0.36
2012-05-23,0.38,0.38,0.37,0.38,240900,0.37
2012-05-22,0.35,0.38,0.35,0.38,273700,0.37
2012-05-21,0.35,0.35,0.35,0.35,8500,0.34
2012-05-18,0.35,0.36,0.35,0.35,127100,0.34
2012-05-17,0.35,0.35,0.35,0.35,177500,0.34
2012-05-16,0.34,0.35,0.33,0.35,266600,0.34
2012-05-15,0.33,0.34,0.32,0.34,559500,0.33
2012-05-14,0.37,0.37,0.30,0.35,1164800,0.34
2012-05-11,0.38,0.39,0.37,0.37,353000,0.36
2012-05-10,0.38,0.38,0.37,0.38,211100,0.37
2012-05-09,0.38,0.39,0.38,0.39,53900,0.38
2012-05-08,0.39,0.39,0.38,0.38,57800,0.37
2012-05-07,0.39,0.39,0.37,0.39,189600,0.38
2012-05-04,0.40,0.40,0.38,0.39,42700,0.38
2012-05-03,0.40,0.40,0.38,0.38,6200,0.37
2012-05-02,0.38,0.40,0.38,0.40,235500,0.38
2012-05-01,0.37,0.37,0.37,0.37,38000,0.36
2012-04-30,0.37,0.37,0.37,0.37,50000,0.36
2012-04-27,0.38,0.38,0.38,0.38,203300,0.37
2012-04-26,0.38,0.38,0.37,0.38,185200,0.37
2012-04-25,0.38,0.38,0.38,0.38,000,0.37
2012-04-24,0.38,0.38,0.37,0.38,114400,0.37
2012-04-23,0.39,0.39,0.38,0.38,142900,0.37
2012-04-20,0.40,0.40,0.38,0.38,302700,0.37
2012-04-19,0.39,0.40,0.39,0.40,38100,0.39
2012-04-18,0.40,0.40,0.40,0.40,63800,0.39
2012-04-17,0.40,0.40,0.40,0.40,2575300,0.39
2012-04-16,0.40,0.40,0.40,0.40,26200,0.39
